wall_time_iso,unix_time,episode,area_id,cycle_index,subcycle_index,agent_id,collectible_allowed_id,reward_amount,agent_pos_x,agent_pos_z,cumulative_reward_after,group_reward_step
2025-08-18T01:45:17.904Z,1755481517.904,12,1,1,0,4,0,1,-36.8238,24.1626,1,0
2025-08-18T01:45:18.237Z,1755481518.237,12,15,1,0,1,0,1,159.3933,33.8169,2,0
2025-08-18T01:45:18.365Z,1755481518.366,12,11,1,0,1,1,4,115.8968,40.7744,10,0
2025-08-18T01:45:30.368Z,1755481530.368,12,13,1,0,4,0,1,125.2931,-31.4511,4,0
2025-08-18T01:45:30.779Z,1755481530.780,12,5,1,0,1,1,4,19.0064,25.4595,8,0
2025-08-18T01:45:30.858Z,1755481530.858,12,5,1,0,1,0,1,27.0359,18.4210,9,0
2025-08-18T01:45:31.178Z,1755481531.178,12,13,1,0,1,1,4,99.5338,30.7562,6,0
2025-08-18T01:45:31.214Z,1755481531.215,12,13,1,0,1,0,1,102.5081,32.1754,7,0
2025-08-18T01:45:31.610Z,1755481531.611,12,3,1,0,3,3,4,6.2814,23.6765,5,0
2025-08-18T01:45:31.711Z,1755481531.712,12,8,1,0,2,0,1,106.4206,29.4621,2,0
2025-08-18T01:45:31.855Z,1755481531.855,12,14,1,0,3,3,4,161.4560,31.0785,9,0
2025-08-18T01:45:33.622Z,1755481533.623,12,1,1,0,2,2,4,21.3703,-26.8774,4,0
2025-08-18T01:45:34.684Z,1755481534.684,12,11,1,0,3,0,1,92.9749,-10.2006,6,0
2025-08-18T01:45:35.099Z,1755481535.100,12,5,1,1,4,0,1,-42.9132,31.0948,11,0
2025-08-18T01:45:36.472Z,1755481536.472,12,11,1,1,1,1,4,96.8958,40.1410,14,0
2025-08-18T01:45:37.571Z,1755481537.572,12,9,1,1,1,0,1,156.8077,-11.6186,2,0
2025-08-18T01:45:37.655Z,1755481537.656,12,7,1,1,4,0,1,-16.4310,-22.9888,1,0
2025-08-18T01:45:37.723Z,1755481537.724,12,7,1,1,4,0,1,-12.5909,-17.7441,2,0
2025-08-18T01:45:37.870Z,1755481537.870,12,5,1,1,3,0,1,-10.4408,-39.2365,6,0
2025-08-18T01:45:38.158Z,1755481538.159,12,14,1,1,3,3,4,161.3859,31.8360,13,0
2025-08-18T01:45:38.528Z,1755481538.528,12,7,1,1,1,0,1,36.4109,10.6034,2,0
2025-08-18T01:45:38.544Z,1755481538.545,12,11,1,1,3,0,1,98.7699,-19.6624,7,0
2025-08-18T01:45:38.776Z,1755481538.776,12,7,1,1,1,0,1,6.2175,13.8696,3,0
2025-08-18T01:45:40.365Z,1755481540.365,12,3,1,1,2,2,4,-41.4473,12.2505,12,0
2025-08-18T01:45:40.414Z,1755481540.414,12,0,1,1,3,0,1,-6.6974,31.6978,1,0
2025-08-18T01:45:40.524Z,1755481540.525,12,2,1,1,2,0,1,21.0690,-26.4966,7,0
2025-08-18T01:45:40.694Z,1755481540.694,12,12,1,1,2,0,1,150.5300,-39.4085,1,0
2025-08-18T01:45:41.014Z,1755481541.015,12,11,1,1,1,1,4,122.0723,45.1085,18,0
2025-08-18T01:45:41.170Z,1755481541.170,12,3,1,1,4,4,4,-6.7235,33.5524,5,0
2025-08-18T01:45:42.176Z,1755481542.176,12,10,1,1,4,0,1,171.4208,26.4938,10,0
2025-08-18T01:45:42.620Z,1755481542.621,12,13,1,1,2,0,1,107.2407,-37.0503,2,0
2025-08-18T01:45:42.625Z,1755481542.625,12,7,1,1,4,0,1,-22.8383,-8.0190,3,0
2025-08-18T01:45:44.570Z,1755481544.571,12,14,1,2,3,3,4,148.5469,32.9879,17,0
2025-08-18T01:45:44.951Z,1755481544.951,12,1,1,2,4,0,1,-13.0470,40.2468,2,0
2025-08-18T01:45:45.464Z,1755481545.464,12,6,1,2,4,0,1,-20.1944,-29.0890,3,0
2025-08-18T01:45:45.845Z,1755481545.845,12,5,1,2,1,0,1,15.1748,6.5855,10,0
2025-08-18T01:45:48.804Z,1755481548.804,12,9,1,2,1,0,1,156.2325,-37.2613,3,0
2025-08-18T01:46:01.448Z,1755481561.448,12,5,1,2,4,0,1,-32.9566,44.1991,12,0
2025-08-18T01:46:01.823Z,1755481561.823,12,4,1,2,2,0,1,-11.3269,29.5707,6,0
2025-08-18T01:46:01.869Z,1755481561.869,12,7,1,2,1,0,1,38.9107,32.0736,4,0
2025-08-18T01:46:03.235Z,1755481563.235,12,8,1,3,4,0,1,101.3825,28.4548,2,0
2025-08-18T01:46:03.697Z,1755481563.698,12,5,1,3,4,4,4,-4.7082,33.6941,16,0
2025-08-18T01:46:03.851Z,1755481563.851,12,9,1,3,2,0,1,145.6982,-39.8282,1,0
2025-08-18T01:46:04.951Z,1755481564.951,12,8,1,3,4,4,4,110.1316,37.6138,6,0
2025-08-18T01:46:06.189Z,1755481566.190,12,9,1,3,2,0,1,144.4503,-21.1997,2,0
2025-08-18T01:46:06.373Z,1755481566.373,12,5,1,3,3,0,1,-33.0309,-6.7782,7,0
2025-08-18T01:46:06.547Z,1755481566.548,12,3,1,3,2,0,1,-8.0984,41.6229,13,0
2025-08-18T01:46:06.612Z,1755481566.613,12,10,1,3,3,3,4,167.0347,-38.3409,4,0
2025-08-18T01:46:06.967Z,1755481566.968,12,8,1,3,1,1,4,129.1920,23.7987,4,0
2025-08-18T01:46:07.173Z,1755481567.174,12,5,1,3,4,4,4,-18.2085,16.5130,20,0
2025-08-18T01:46:08.082Z,1755481568.082,12,15,1,3,3,0,1,111.8618,23.6359,2,0
2025-08-18T01:46:08.151Z,1755481568.151,12,13,1,3,3,0,1,112.5854,41.6734,6,0
2025-08-18T01:46:08.217Z,1755481568.218,12,1,1,3,2,0,1,37.3977,-39.7722,5,0
2025-08-18T01:46:08.489Z,1755481568.489,12,7,1,3,1,0,1,44.4088,40.5588,5,0
2025-08-18T01:46:08.832Z,1755481568.833,12,7,1,3,4,4,4,-40.5033,-36.3171,7,0
2025-08-18T01:46:08.958Z,1755481568.959,12,1,1,3,3,0,1,-10.4647,36.5120,2,0
2025-08-18T01:46:09.396Z,1755481569.397,12,2,1,3,1,0,1,-35.5307,-39.2760,3,0
2025-08-18T01:46:09.432Z,1755481569.433,12,15,1,3,3,0,1,117.4878,21.4447,3,0
2025-08-18T01:46:09.479Z,1755481569.479,12,13,1,3,4,0,1,122.4393,-23.8812,5,0
2025-08-18T01:46:09.749Z,1755481569.749,12,3,1,3,2,0,1,-13.0568,10.0351,14,0
2025-08-18T01:46:10.733Z,1755481570.734,12,12,2,0,3,3,4,111.9865,-20.6447,4,0
2025-08-18T01:46:11.547Z,1755481571.547,12,8,2,0,3,3,4,102.8156,-23.5138,4,0
2025-08-18T01:46:12.092Z,1755481572.093,12,3,2,0,1,1,4,11.5832,-20.5963,5,0
2025-08-18T01:46:12.232Z,1755481572.233,12,14,2,0,1,0,1,162.2420,25.6205,5,0
2025-08-18T01:46:12.342Z,1755481572.343,12,6,2,0,4,0,1,-14.9399,-31.2358,4,0
2025-08-18T01:46:12.361Z,1755481572.362,12,10,2,0,1,1,4,161.9488,30.8493,4,0
2025-08-18T01:46:12.450Z,1755481572.450,12,0,2,0,4,4,4,11.2665,18.1358,10,0
2025-08-18T01:46:13.115Z,1755481573.116,12,7,2,0,4,0,1,-17.2375,-11.4131,8,0
2025-08-18T01:46:13.616Z,1755481573.617,12,9,2,0,2,0,1,164.9645,-8.0105,3,0
2025-08-18T01:46:14.011Z,1755481574.011,12,8,2,0,4,0,1,113.6878,37.3820,7,0
2025-08-18T01:46:15.629Z,1755481575.630,12,14,2,0,1,0,1,175.3110,41.3220,6,0
2025-08-18T01:46:16.099Z,1755481576.100,12,9,2,0,1,1,4,178.3218,-13.6647,7,0
2025-08-18T01:46:17.030Z,1755481577.030,12,5,2,0,3,0,1,-6.9505,-38.7713,8,0
2025-08-18T01:46:17.257Z,1755481577.258,12,12,2,0,2,0,1,168.9373,-12.5567,2,0
2025-08-18T01:46:18.660Z,1755481578.661,12,5,2,0,4,0,1,-31.8883,25.0121,21,0
2025-08-18T01:46:18.888Z,1755481578.889,12,10,2,1,1,0,1,151.4858,15.8412,5,0
2025-08-18T01:46:19.057Z,1755481579.058,12,9,2,1,1,0,1,153.3304,-19.6632,8,0
2025-08-18T01:46:19.318Z,1755481579.319,12,5,2,1,4,0,1,-39.9595,23.7207,22,0
2025-08-18T01:46:19.507Z,1755481579.507,12,5,2,1,4,0,1,-29.3728,31.5656,23,0
2025-08-18T01:46:19.541Z,1755481579.542,12,7,2,1,4,0,1,-16.9434,-31.5461,9,0
2025-08-18T01:46:20.052Z,1755481580.052,12,7,2,1,4,0,1,-33.6352,-20.8951,10,0
2025-08-18T01:46:20.067Z,1755481580.068,12,0,2,1,4,0,1,30.3592,18.5395,11,0
2025-08-18T01:46:20.707Z,1755481580.708,12,6,2,1,1,0,1,39.8697,-39.4603,3,0
2025-08-18T01:46:21.029Z,1755481581.029,12,4,2,1,4,4,4,13.0128,-42.1391,4,0
2025-08-18T01:46:21.047Z,1755481581.047,12,7,2,1,3,0,1,-9.5521,35.5272,2,0
2025-08-18T01:46:32.872Z,1755481592.873,12,6,2,1,3,0,1,37.2958,30.7379,5,0
2025-08-18T01:46:33.588Z,1755481593.589,12,3,2,1,1,1,4,19.9135,-37.5038,9,0
2025-08-18T01:46:33.640Z,1755481593.640,12,6,2,1,3,0,1,32.3775,11.3443,6,0
2025-08-18T01:46:33.664Z,1755481593.665,12,6,2,1,4,4,4,-21.5350,-28.0584,8,0
2025-08-18T01:46:33.872Z,1755481593.873,12,5,2,1,1,1,4,27.8427,11.3146,14,0
2025-08-18T01:46:33.890Z,1755481593.890,12,8,2,1,3,0,1,114.2432,-32.2024,5,0
2025-08-18T01:46:34.248Z,1755481594.248,12,15,2,1,1,0,1,172.9260,7.4301,3,0
2025-08-18T01:46:34.980Z,1755481594.981,12,7,2,1,3,3,4,-31.2348,36.1537,6,0
2025-08-18T01:46:36.229Z,1755481596.229,12,14,2,1,1,0,1,156.0030,38.0378,7,0
2025-08-18T01:46:37.346Z,1755481597.346,12,6,2,2,4,0,1,-31.3076,-10.3758,9,0
2025-08-18T01:46:37.967Z,1755481597.967,12,10,2,2,3,3,4,165.1261,-38.0998,8,0
2025-08-18T01:46:38.079Z,1755481598.079,12,12,2,2,3,3,4,129.1158,-10.1631,8,0
2025-08-18T01:46:39.821Z,1755481599.821,12,5,2,2,3,3,4,-18.8208,-15.3832,12,0
2025-08-18T01:46:40.202Z,1755481600.202,12,10,2,2,4,4,4,159.1926,20.5266,14,0
2025-08-18T01:46:40.202Z,1755481600.202,12,6,2,2,3,0,1,26.8565,10.4209,7,0
2025-08-18T01:46:40.203Z,1755481600.204,12,3,2,2,4,0,1,-43.2211,6.8535,6,0
2025-08-18T01:46:40.589Z,1755481600.589,12,11,2,2,3,0,1,122.5898,-7.7657,8,0
2025-08-18T01:46:40.733Z,1755481600.734,12,8,2,2,3,3,4,100.6523,-26.1605,9,0
2025-08-18T01:46:40.865Z,1755481600.865,12,12,2,2,2,2,4,157.8683,-23.8417,6,0
2025-08-18T01:46:40.910Z,1755481600.911,12,4,2,2,4,0,1,44.0544,-39.2924,5,0
2025-08-18T01:46:40.956Z,1755481600.956,12,8,2,2,4,0,1,116.9349,9.8598,8,0
2025-08-18T01:46:41.181Z,1755481601.181,12,8,2,2,1,0,1,100.1126,15.1641,5,0
2025-08-18T01:46:43.171Z,1755481603.171,12,7,2,2,2,0,1,-43.1785,11.1392,6,0
2025-08-18T01:46:43.550Z,1755481603.550,12,6,2,2,3,3,4,28.0187,38.9704,11,0
2025-08-18T01:46:44.245Z,1755481604.245,12,7,2,2,1,1,4,25.0749,13.8224,9,0
2025-08-18T01:46:45.106Z,1755481605.106,12,10,2,3,3,3,4,160.3985,-21.7381,12,0
2025-08-18T01:46:45.124Z,1755481605.125,12,0,2,3,1,0,1,27.7749,9.0063,3,0
2025-08-18T01:46:47.249Z,1755481607.249,12,6,2,3,1,0,1,16.9640,-36.8230,4,0
2025-08-18T01:46:48.413Z,1755481608.413,12,1,2,3,2,0,1,37.5772,-21.7482,6,0
2025-08-18T01:46:48.921Z,1755481608.922,12,15,2,3,4,0,1,120.1650,44.1045,2,0
2025-08-18T01:46:48.951Z,1755481608.952,12,15,2,3,3,3,4,117.0447,25.5900,7,0
2025-08-18T01:46:49.014Z,1755481609.015,12,15,2,3,1,0,1,167.4311,36.0182,4,0
2025-08-18T01:46:49.048Z,1755481609.048,12,15,2,3,1,0,1,168.5204,40.5324,5,0
2025-08-18T01:46:49.090Z,1755481609.091,12,4,2,3,1,0,1,-25.5687,-13.6960,2,0
2025-08-18T01:46:50.093Z,1755481610.094,12,3,2,3,4,0,1,-25.7121,31.2948,7,0
2025-08-18T01:46:50.399Z,1755481610.400,12,13,2,3,4,4,4,110.3923,-16.5308,9,0
2025-08-18T01:46:50.666Z,1755481610.667,12,8,2,3,4,4,4,100.9603,34.1387,12,0
2025-08-18T01:46:50.740Z,1755481610.741,12,7,2,3,4,0,1,-35.9997,-38.1400,11,0
2025-08-18T01:46:51.921Z,1755481611.921,12,9,2,3,3,0,1,130.8687,-14.1140,2,0
2025-08-18T01:46:52.087Z,1755481612.088,12,10,2,3,4,0,1,145.6394,26.9773,15,0
2025-08-18T01:46:52.212Z,1755481612.212,12,15,2,3,3,3,4,115.7374,31.3560,11,0
2025-08-18T01:46:52.341Z,1755481612.341,12,6,2,3,4,0,1,-15.9419,-12.6932,10,0
2025-08-18T01:47:04.392Z,1755481624.393,12,10,2,3,3,3,4,170.4639,-32.6459,16,0
2025-08-18T01:47:05.130Z,1755481625.131,13,13,0,0,1,0,1,166.0820,-24.7102,1,0
2025-08-18T01:47:05.626Z,1755481625.627,13,7,0,0,4,0,1,-9.2205,42.3458,1,0
2025-08-18T01:47:05.799Z,1755481625.800,13,7,0,0,2,0,1,29.1048,-28.7035,1,0
2025-08-18T01:47:07.228Z,1755481627.229,13,5,0,0,1,1,4,-10.9303,26.3497,4,0
2025-08-18T01:47:08.377Z,1755481628.378,13,11,0,0,4,0,1,113.6247,23.3668,1,0
2025-08-18T01:47:08.605Z,1755481628.605,13,7,0,0,1,0,1,19.0574,-41.5100,1,0
2025-08-18T01:47:08.649Z,1755481628.649,13,14,0,0,2,0,1,160.5015,14.8198,1,0
2025-08-18T01:47:09.319Z,1755481629.319,13,2,0,0,2,0,1,8.4691,-7.2474,1,0
2025-08-18T01:47:10.180Z,1755481630.180,13,9,0,0,2,2,4,149.0430,-35.2930,4,0
2025-08-18T01:47:10.385Z,1755481630.385,13,15,0,0,3,0,1,129.7138,-19.5792,1,0
2025-08-18T01:47:10.590Z,1755481630.591,13,7,0,0,3,0,1,-18.8031,-16.0507,1,0
2025-08-18T01:47:11.495Z,1755481631.495,13,15,0,0,3,0,1,128.6337,-11.6673,2,0
2025-08-18T01:47:12.185Z,1755481632.186,13,8,0,0,1,0,1,152.6193,-14.6615,1,0
2025-08-18T01:47:12.226Z,1755481632.227,13,8,0,1,1,0,1,150.1898,-14.3171,2,0
2025-08-18T01:47:12.331Z,1755481632.331,13,14,0,1,4,4,4,105.3790,39.9357,4,0
2025-08-18T01:47:12.471Z,1755481632.472,13,9,0,1,2,0,1,153.4306,-15.8691,5,0
2025-08-18T01:47:12.818Z,1755481632.818,13,10,0,1,4,0,1,147.9465,-13.5996,1,0
2025-08-18T01:47:13.022Z,1755481633.023,13,11,0,1,4,0,1,116.9911,27.9984,2,0
2025-08-18T01:47:13.024Z,1755481633.025,13,11,0,1,4,4,4,116.1867,27.1814,6,0
2025-08-18T01:47:13.148Z,1755481633.149,13,2,0,1,3,0,1,39.1256,-31.8339,1,0
2025-08-18T01:47:13.165Z,1755481633.166,13,9,0,1,4,0,1,112.9910,18.5283,1,0
2025-08-18T01:47:13.199Z,1755481633.199,13,12,0,1,2,0,1,127.3752,-11.0490,1,0
2025-08-18T01:47:13.414Z,1755481633.415,13,8,0,1,4,4,4,158.1655,-11.5571,4,0
2025-08-18T01:47:13.611Z,1755481633.612,13,2,0,1,1,1,4,29.6065,-29.9059,4,0
2025-08-18T01:47:13.638Z,1755481633.638,13,14,0,1,2,0,1,175.7285,40.9841,2,0
2025-08-18T01:47:13.763Z,1755481633.764,13,3,0,1,3,0,1,-33.4638,-22.2669,1,0
2025-08-18T01:47:14.919Z,1755481634.920,13,11,0,1,1,1,4,177.6356,41.5766,4,0
2025-08-18T01:47:15.064Z,1755481635.065,13,10,0,1,1,0,1,101.8977,28.7599,1,0
2025-08-18T01:47:15.125Z,1755481635.125,13,1,0,1,4,0,1,40.6987,18.2615,1,0
2025-08-18T01:47:15.592Z,1755481635.593,13,10,0,1,1,1,4,120.1804,32.9774,5,0
2025-08-18T01:47:15.693Z,1755481635.693,13,2,0,1,3,0,1,24.7789,-41.8410,2,0
2025-08-18T01:47:15.736Z,1755481635.736,13,10,0,1,2,2,4,93.1558,6.5524,4,0
2025-08-18T01:47:16.079Z,1755481636.079,13,11,0,1,4,4,4,102.8812,36.2342,10,0
2025-08-18T01:47:16.255Z,1755481636.255,13,6,0,1,2,0,1,-15.4797,26.6555,1,0
2025-08-18T01:47:16.647Z,1755481636.648,13,0,0,1,4,0,1,-37.6333,-11.8484,1,0
2025-08-18T01:47:16.901Z,1755481636.902,13,1,0,1,4,4,4,8.1785,10.0771,5,0
2025-08-18T01:47:16.925Z,1755481636.926,13,1,0,1,3,3,4,33.3375,10.4854,4,0
2025-08-18T01:47:16.926Z,1755481636.927,13,6,0,1,2,2,4,-12.4557,39.7833,5,0
2025-08-18T01:47:16.948Z,1755481636.949,13,5,0,1,2,2,4,-30.0878,31.4284,4,0
2025-08-18T01:47:17.053Z,1755481637.053,13,5,0,1,2,0,1,-30.1345,35.7644,5,0
2025-08-18T01:47:17.239Z,1755481637.239,13,13,0,1,4,0,1,178.3517,9.6971,1,0
2025-08-18T01:47:18.608Z,1755481638.609,13,10,0,1,2,2,4,104.2276,15.5413,8,0
2025-08-18T01:47:18.689Z,1755481638.690,13,1,0,1,3,0,1,42.3213,27.0948,5,0
2025-08-18T01:47:18.950Z,1755481638.951,13,3,0,1,3,3,4,-37.2870,-21.4224,5,0
2025-08-18T01:47:19.070Z,1755481639.071,13,9,0,1,4,0,1,97.5964,6.2187,2,0
2025-08-18T01:47:19.076Z,1755481639.077,13,5,0,1,4,0,1,-19.6702,33.8460,1,0
2025-08-18T01:47:19.697Z,1755481639.697,13,2,0,1,2,0,1,30.9318,-7.4658,2,0
2025-08-18T01:47:20.693Z,1755481640.693,13,15,0,2,4,4,4,169.4784,12.9267,4,0
2025-08-18T01:47:21.067Z,1755481641.068,13,1,0,2,3,3,4,30.4976,41.6303,9,0
2025-08-18T01:47:31.815Z,1755481651.815,13,11,0,2,3,0,1,163.7022,10.8543,1,0
2025-08-18T01:47:32.387Z,1755481652.388,13,7,0,2,3,0,1,-41.8411,-11.5988,2,0
2025-08-18T01:47:32.698Z,1755481652.698,13,3,0,2,4,0,1,-25.7860,-14.4379,1,0
2025-08-18T01:47:32.749Z,1755481652.749,13,2,0,2,1,0,1,40.8621,-42.8092,5,0
2025-08-18T01:47:32.977Z,1755481652.977,13,6,0,2,1,0,1,29.5755,-22.7115,1,0
2025-08-18T01:47:34.222Z,1755481654.222,13,1,0,2,2,0,1,9.5496,-28.9135,1,0
2025-08-18T01:47:34.423Z,1755481654.423,13,15,0,2,1,0,1,169.3760,-16.3488,1,0
2025-08-18T01:47:34.598Z,1755481654.599,13,10,0,2,3,0,1,148.0182,-38.8026,1,0
2025-08-18T01:47:34.803Z,1755481654.804,13,3,0,2,2,2,4,-16.9741,17.8872,4,0
2025-08-18T01:47:34.886Z,1755481654.886,13,7,0,2,4,0,1,-44.5825,11.4405,2,0
2025-08-18T01:47:35.228Z,1755481655.228,13,7,0,2,3,0,1,-42.3312,-6.8187,3,0
2025-08-18T01:47:35.479Z,1755481655.479,13,14,0,2,4,0,1,127.2364,9.5524,5,0
2025-08-18T01:47:36.308Z,1755481656.308,13,12,0,2,1,0,1,113.6426,-30.9653,1,0
2025-08-18T01:47:36.513Z,1755481656.513,13,3,0,2,3,3,4,-20.7463,-24.6068,9,0
2025-08-18T01:47:36.639Z,1755481656.639,13,7,0,2,2,2,4,5.8180,-38.5253,5,0
2025-08-18T01:47:37.816Z,1755481657.817,13,2,0,3,3,3,4,40.0873,-9.0913,6,0
2025-08-18T01:47:38.038Z,1755481658.039,13,12,0,3,1,0,1,104.7468,-31.1782,2,0
2025-08-18T01:47:39.094Z,1755481659.094,13,3,0,3,4,0,1,-17.9744,-38.1608,2,0
2025-08-18T01:47:39.272Z,1755481659.272,13,11,0,3,4,0,1,112.3130,34.7413,11,0
2025-08-18T01:47:39.440Z,1755481659.441,13,0,0,3,1,0,1,19.9809,-36.6440,1,0
2025-08-18T01:47:39.491Z,1755481659.491,13,7,0,3,3,0,1,-30.8188,-14.8788,4,0
2025-08-18T01:47:39.580Z,1755481659.581,13,3,0,3,4,0,1,-33.1899,-41.2392,3,0
2025-08-18T01:47:40.055Z,1755481660.056,13,7,0,3,4,0,1,-38.1238,25.7019,3,0
2025-08-18T01:47:40.079Z,1755481660.079,13,15,0,3,4,4,4,148.4617,26.4435,8,0
2025-08-18T01:47:40.457Z,1755481660.457,13,5,0,3,3,0,1,-9.1756,-42.8727,1,0
2025-08-18T01:47:40.536Z,1755481660.537,13,6,0,3,3,0,1,-30.9366,29.6492,1,0
2025-08-18T01:47:41.909Z,1755481661.910,13,8,0,3,4,0,1,175.6032,-29.6595,5,0
2025-08-18T01:47:42.053Z,1755481662.054,13,8,0,3,3,0,1,96.3254,-28.5087,1,0
2025-08-18T01:47:42.475Z,1755481662.476,13,13,0,3,4,4,4,144.5631,22.5743,5,0
2025-08-18T01:47:42.912Z,1755481662.913,13,13,0,3,3,0,1,158.9949,32.7512,1,0
2025-08-18T01:47:43.047Z,1755481663.048,13,13,0,3,3,3,4,166.8380,24.9393,5,0
2025-08-18T01:47:43.291Z,1755481663.292,13,9,0,3,1,1,4,170.6749,-27.7309,4,0
2025-08-18T01:47:43.545Z,1755481663.545,13,5,0,3,2,0,1,-39.8376,12.5416,6,0
2025-08-18T01:47:43.632Z,1755481663.633,13,3,0,3,1,0,1,-17.8461,5.3866,1,0
2025-08-18T01:47:43.683Z,1755481663.684,13,9,0,3,2,0,1,157.3950,-42.6776,6,0
2025-08-18T01:47:44.070Z,1755481664.071,13,5,0,3,2,2,4,-33.8959,21.6345,10,0
2025-08-18T01:47:44.799Z,1755481664.800,13,6,0,3,3,3,4,-16.7816,11.5988,5,0
2025-08-18T01:47:44.894Z,1755481664.895,13,15,0,3,4,0,1,168.1366,26.0347,9,0
2025-08-18T01:47:44.957Z,1755481664.958,13,14,0,3,1,1,4,147.3604,32.5385,4,0
2025-08-18T01:47:45.451Z,1755481665.451,13,10,0,3,2,0,1,124.2349,12.5538,9,0
2025-08-18T01:47:45.740Z,1755481665.740,13,14,0,3,3,0,1,97.3383,38.7277,1,0
2025-08-18T01:47:46.763Z,1755481666.763,13,1,1,0,4,4,4,40.0608,29.4161,9,0
2025-08-18T01:47:46.985Z,1755481666.985,13,15,1,0,1,1,4,154.7663,-44.7707,5,0
2025-08-18T01:47:47.333Z,1755481667.334,13,8,1,0,2,0,1,155.3488,-8.3700,1,0
2025-08-18T01:47:47.414Z,1755481667.415,13,3,1,0,2,2,4,-6.4462,24.5318,8,0
2025-08-18T01:47:48.559Z,1755481668.560,13,4,1,0,4,0,1,-31.5934,23.3101,1,0
2025-08-18T01:47:48.758Z,1755481668.758,13,4,1,0,3,0,1,-32.0624,-15.8404,1,0
2025-08-18T01:47:49.525Z,1755481669.526,13,9,1,0,2,0,1,158.0797,-41.1757,7,0
2025-08-18T01:47:49.666Z,1755481669.666,13,10,1,0,3,0,1,141.3819,-20.3805,2,0
2025-08-18T01:47:50.365Z,1755481670.366,13,4,1,0,4,4,4,-40.8205,8.3803,5,0
2025-08-18T01:47:50.708Z,1755481670.709,13,0,1,0,3,3,4,18.6814,-16.6488,4,0
2025-08-18T01:47:50.709Z,1755481670.710,13,11,1,0,1,1,4,143.5057,30.2237,8,0
2025-08-18T01:47:50.822Z,1755481670.823,13,10,1,0,2,0,1,111.4243,21.0230,10,0
2025-08-18T01:47:51.333Z,1755481671.333,13,11,1,0,4,0,1,96.4757,18.1373,12,0
2025-08-18T01:48:02.744Z,1755481682.745,13,1,1,0,4,4,4,42.5567,42.8205,13,0
2025-08-18T01:48:02.904Z,1755481682.905,13,5,1,0,1,0,1,-37.3638,18.4387,5,0
2025-08-18T01:48:03.054Z,1755481683.055,13,9,1,0,1,1,4,165.9589,-7.2852,8,0
2025-08-18T01:48:03.208Z,1755481683.208,13,7,1,0,4,0,1,-9.0265,4.7019,4,0
2025-08-18T01:48:03.274Z,1755481683.274,13,11,1,0,2,0,1,111.6425,-9.3584,1,0
2025-08-18T01:48:03.475Z,1755481683.475,13,3,1,0,2,0,1,-37.5383,21.9301,9,0
2025-08-18T01:48:03.572Z,1755481683.573,13,13,1,0,4,0,1,155.9243,37.3979,6,0
2025-08-18T01:48:03.854Z,1755481683.855,13,11,1,0,1,0,1,145.6536,38.4175,9,0
2025-08-18T01:48:04.237Z,1755481684.237,13,13,1,0,2,0,1,170.0493,-8.5250,1,0
2025-08-18T01:48:04.344Z,1755481684.344,13,6,1,0,2,2,4,-33.8444,14.2910,9,0
2025-08-18T01:48:05.266Z,1755481685.266,13,9,1,1,4,0,1,122.0375,27.2361,3,0
2025-08-18T01:48:06.041Z,1755481686.042,13,11,1,1,2,2,4,108.8968,-20.5020,5,0
2025-08-18T01:48:06.111Z,1755481686.112,13,7,1,1,4,0,1,-13.9516,24.1341,5,0
2025-08-18T01:48:06.356Z,1755481686.356,13,9,1,1,2,2,4,159.7753,-24.8337,11,0
2025-08-18T01:48:06.417Z,1755481686.417,13,10,1,1,3,0,1,161.4351,-16.3606,3,0
2025-08-18T01:48:06.547Z,1755481686.547,13,1,1,1,2,0,1,40.0990,-29.3569,2,0
2025-08-18T01:48:06.943Z,1755481686.944,13,15,1,1,1,1,4,152.6584,-13.9175,9,0
2025-08-18T01:48:07.398Z,1755481687.398,13,8,1,1,4,0,1,177.2791,-29.3755,6,0
2025-08-18T01:48:07.689Z,1755481687.689,13,5,1,1,3,0,1,-13.5527,-21.0348,2,0
2025-08-18T01:48:07.701Z,1755481687.701,13,3,1,1,3,0,1,-18.5566,-29.9608,10,0
2025-08-18T01:48:07.737Z,1755481687.737,13,1,1,1,2,2,4,30.2542,-9.4738,6,0
2025-08-18T01:48:07.785Z,1755481687.785,13,15,1,1,1,1,4,166.8523,-18.0137,13,0
2025-08-18T01:48:07.785Z,1755481687.785,13,12,1,1,2,0,1,94.7032,-7.5024,2,0
2025-08-18T01:48:07.884Z,1755481687.885,13,4,1,1,4,0,1,-35.6489,19.1471,6,0
2025-08-18T01:48:08.012Z,1755481688.013,13,12,1,1,2,2,4,95.3044,-18.8155,6,0
2025-08-18T01:48:08.221Z,1755481688.222,13,8,1,1,3,0,1,95.3015,-17.8790,2,0
2025-08-18T01:48:08.510Z,1755481688.511,13,13,1,1,2,0,1,166.9118,-26.1981,2,0
2025-08-18T01:48:08.572Z,1755481688.573,13,13,1,1,2,0,1,169.1526,-28.0421,3,0
2025-08-18T01:48:08.699Z,1755481688.700,13,15,1,1,4,0,1,157.3532,25.5317,10,0
2025-08-18T01:48:10.014Z,1755481690.015,13,3,1,1,2,2,4,-13.0016,42.0819,13,0
2025-08-18T01:48:10.173Z,1755481690.174,13,9,1,1,1,0,1,175.0708,-11.0451,9,0
2025-08-18T01:48:10.320Z,1755481690.321,13,11,1,1,2,2,4,99.8613,-31.6091,9,0
